0.0001,0.1,10,0.01,0.9239290989660265,0.014352451242200257
0.0001,0.1,10,0.05,0.9146971935007384,0.014466015860453929
0.0001,0.1,10,0.0005,0.9271787296898081,0.01460467603463312
0.0001,0.01,5,0.01,0.9120384047267356,0.018787270129236613
0.0001,0.01,5,0.05,0.902437223042836,0.018164336471840122
0.0001,0.01,5,0.0005,0.9148818316100444,0.019066421714525543
0.0001,0.01,10,0.01,0.9231536189069424,0.01405332551902232
0.0001,0.01,10,0.05,0.91506646971935,0.014570275090880597
0.0001,0.01,10,0.0005,0.9271787296898081,0.01460467603463312
1e-05,0.5,5,0.01,0.8993722304283607,0.022555644144963725
1e-05,0.5,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.5,5,0.0005,0.9018094534711965,0.023360595716666575
1e-05,0.5,10,0.01,0.9008862629246677,0.02163794792169574
1e-05,0.5,10,0.05,0.8935745937961596,0.0204912035861514
1e-05,0.5,10,0.0005,0.9031757754800591,0.023045794795462846
1e-05,0.1,5,0.01,0.8998153618906943,0.022085712635887617
1e-05,0.1,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.1,5,0.0005,0.9016617429837519,0.023340506454427954
1e-05,0.1,10,0.01,0.9008124076809452,0.021695221407225133
1e-05,0.1,10,0.05,0.893463810930576,0.020402803489486407
1e-05,0.1,10,0.0005,0.9031757754800591,0.023045794795462846
1e-05,0.01,5,0.01,0.8986706056129986,0.02299983204522964
1e-05,0.01,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.01,5,0.0005,0.9017355982274742,0.023437522613839253
1e-05,0.01,10,0.01,0.9010339734121121,0.021596187595190247
1e-05,0.01,10,0.05,0.8946824224519941,0.019680586377650872
1e-05,0.01,10,0.0005,0.9031757754800591,0.023045794795462846
1e-06,0.5,5,0.01,0.897304283604136,0.023223011879014238
1e-06,0.5,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.5,5,0.0005,0.9006277695716396,0.02353970075545723
1e-06,0.5,10,0.01,0.8981536189069426,0.022398238921915087
1e-06,0.5,10,0.05,0.8910635155096012,0.021355534582017423
1e-06,0.5,10,0.0005,0.90096011816839,0.023555539216916263
1e-06,0.1,5,0.01,0.8976366322008863,0.022899175322014558
1e-06,0.1,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.1,5,0.0005,0.9004800590841949,0.02351466178151439
1e-06,0.1,10,0.01,0.898264401772526,0.02234731413158817
1e-06,0.1,10,0.05,0.8909158050221565,0.021367791149254745
1e-06,0.1,10,0.0005,0.90096011816839,0.023555539216916263
1e-06,0.01,5,0.01,0.897304283604136,0.023223011879014238
1e-06,0.01,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.01,5,0.0005,0.9005539143279172,0.023614658382641405
1e-06,0.01,10,0.01,0.8981166912850813,0.022341333300446548
1e-06,0.01,10,0.05,0.8915066469719349,0.020724786806110333
1e-06,0.01,10,0.0005,0.90096011816839,0.023555539216916263
